"ID","Title","Viewed","URL"
1336,"Volcanic Age","Chapter 222","https://www.manganato.gg/manga/volcanic-age/chapter-222"
43415,"My Noble Family Is Headed For Ruin, So I May As Well Study Magic In My Free Time","Chapter 15","https://www.manganato.gg/manga/my-noble-family-is-headed-for-ruin-so-i-may-as-well-study-magic-in-my-free-time/chapter-15"
41496,"I Became A Dark Fantasy Villain","Chapter 40","https://www.manganato.gg/manga/i-became-a-dark-fantasy-villain/chapter-40"
37747,"My Younger Sister Was A Genius","Chapter 48","https://www.manganato.gg/manga/my-younger-sister-was-a-genius/chapter-48"
44283,"I Was Stuck On The Same Day For One Hundred Thousand Years","Chapter 102","https://www.manganato.gg/manga/i-was-stuck-on-the-same-day-for-one-hundred-thousand-years/chapter-102"
30151,"The Evil Princess Dreams Of A Gingerbread House","Chapter 51","https://www.manganato.gg/manga/the-evil-princess-dreams-of-a-gingerbread-house/chapter-51"
45141,"The Daughter is a Former Veterinarian Has Been Abandoned, but Is Very Popular With Mofumofu!","Chapter 16","https://www.manganato.gg/manga/the-daughter-is-a-former-veterinarian-has-been-abandoned-but-is-very-popular-with-mofumofu/chapter-16"
1831,"I Tried To Stop Being The Last Boss ~I Pretended To Be Defeated By The Main Character And Tried To Live Freely~","Chapter 26","https://www.manganato.gg/manga/i-tried-to-stop-being-the-last-boss-i-pretended-to-be-defeated-by-the-main-character-and-tried-to-live-freely/chapter-26"
39153,"Respawn: Usurping the Imperial Throne with my Extra Lives","Chapter 6","https://www.manganato.gg/manga/respawn-usurping-the-imperial-throne-with-my-extra-lives/chapter-6"
1673,"I Have To Be A Monster","Chapter 23","https://www.manganato.gg/manga/i-have-to-be-a-monster/chapter-23"
36408,"This Life Starts As A Child Actor","Chapter 59","https://www.manganato.gg/manga/this-life-starts-as-a-child-actor/chapter-59"
38379,"The Princess Of The Attic","Chapter 37","https://www.manganato.gg/manga/the-princess-of-the-attic/chapter-37"
42436,"Endless Devourer","Chapter 156","https://www.manganato.gg/manga/endless-devourer/chapter-156"
41349,"Sayounara Ryuusei, Konnichiwa Jinsei","Chapter 68","https://www.manganato.gg/manga/sayounara-ryuusei-konnichiwa-jinsei/chapter-68"
1893,"Onepunch-Man","Chapter 133","https://www.manganato.gg/manga/onepunch-man/chapter-133"
1211,"The Tutorial Tower's Advanced Player","Chapter 160","https://www.manganato.gg/manga/the-tutorial-tower-s-advanced-player/chapter-160"
8030,"Summoned By Being Involved?! And I Was ""god""??","Chapter 47","https://www.manganato.gg/manga/summoned-by-being-involved-and-i-was/chapter-47"
804,"I'm A Fake Saintess But The Gods Are Obsessed With Me","Chapter 26","https://www.manganato.gg/manga/i-m-a-fake-saintess-but-the-gods-are-obsessed-with-me/chapter-26"
43927,"Become the Lord of Cthulhu","Chapter 77","https://www.manganato.gg/manga/become-the-lord-of-cthulhu/chapter-77"
45164,"Tensei Reijou wa Shomin no Aji ni Uete Iru","Chapter 28","https://www.manganato.gg/manga/tensei-reijou-wa-shomin-no-aji-ni-uete-iru/chapter-28"
28103,"The Genius Assassin Who Takes It All","Chapter 39","https://www.manganato.gg/manga/the-genius-assassin-who-takes-it-all/chapter-39"
1815,"Dangerous Dungeon Escape","Chapter 41","https://www.manganato.gg/manga/dangerous-dungeon-escape/chapter-41"
31732,"I'm The Main Character's Little Sister","Chapter 46","https://www.manganato.gg/manga/i-m-the-main-character-s-little-sister/chapter-46"
39390,"I'm The Tyrant's Secretary","Chapter 22","https://www.manganato.gg/manga/i-m-the-tyrant-s-secretary/chapter-22"
31656,"I Stole The Number One Ranker’S Soul","Chapter 51","https://www.manganato.gg/manga/i-stole-the-number-one-rankers-soul/chapter-51"
10925,"The Beast Tamer Was Fired From His Childhood Friends' S-Rank Party","Chapter 17","https://www.manganato.gg/manga/the-beast-tamer-was-fired-from-his-childhood-friends-s-rank-party/chapter-17"
30605,"Shen Yin Wang Zuo","Chapter 218","https://www.manganato.gg/manga/shen-yin-wang-zuo/chapter-218"
33950,"Surviving As A Mage In A Magic Academy","Chapter 119","https://www.manganato.gg/manga/surviving-as-a-mage-in-a-magic-academy/chapter-119"
41255,"From now on, I will be the father of the mage","Chapter 63","https://www.manganato.gg/manga/from-now-on-i-will-be-the-father-of-the-mage/chapter-63"
30628,"Spirit Farmer","Chapter 180","https://www.manganato.gg/manga/spirit-farmer/chapter-180"
763,"I Can See Your Death","Chapter 29","https://www.manganato.gg/manga/i-can-see-your-death/chapter-29"
28111,"Gods’ Gambit","Chapter 41","https://www.manganato.gg/manga/gods-gambit/chapter-41"
8053,"My Family Is Obsessed With Me","Chapter 53","https://www.manganato.gg/manga/my-family-is-obsessed-with-me/chapter-53"
37760,"I Picked A Hammer To Save The World","Chapter 92","https://www.manganato.gg/manga/i-picked-a-hammer-to-save-the-world/chapter-92"
716,"The Descent Of The Demonic Master","Chapter 139","https://www.manganato.gg/manga/the-descent-of-the-demonic-master/chapter-139"
45852,"Moto Shоgun no Undead Knight","Chapter 1","https://www.manganato.gg/manga/moto-shogun-no-undead-knight_37681/chapter-1"
30984,"Outcast Adventurer's Second Chance ~Training In The Fairy World To Forge A Place To Belong~","Chapter 5.3","https://www.manganato.gg/manga/outcast-adventurer-s-second-chance-training-in-the-fairy-world-to-forge-a-place-to-belong/chapter-5-3"
45486,"Zombie Fight","Chapter 28","https://www.manganato.gg/manga/zombie-fight/chapter-28"
7171,"Infinite Apostles And Twelve War Girls","Chapter 217","https://www.manganato.gg/manga/infinite-apostles-and-twelve-war-girls/chapter-217"
35374,"The Tomb of Famed Swords","Chapter 86","https://www.manganato.gg/manga/the-tomb-of-famed-swords/chapter-86"
800,"Eternal Club","Chapter 282","https://www.manganato.gg/manga/eternal-club/chapter-282"
33151,"The Flower Dances And The Wind Sings","Chapter 52","https://www.manganato.gg/manga/the-flower-dances-and-the-wind-sings/chapter-52"
42924,"Tomorrow’S Disaster","Chapter 0","https://www.manganato.gg/manga/tomorrows-disaster/chapter-0"
45434,"Ending Maker","Chapter 53","https://www.manganato.gg/manga/ending-maker/chapter-53"
43592,"The Son Of The First Emperor Kills Enemies And Becomes A God","Chapter 131","https://www.manganato.gg/manga/the-son-of-the-first-emperor-kills-enemies-and-becomes-a-god/chapter-131"
33482,"I Raised My Childhood Friend As A Tyrant","Chapter 54","https://www.manganato.gg/manga/i-raised-my-childhood-friend-as-a-tyrant/chapter-54"
45148,"I Became A Childhood Friend Of A Mid Level Boss","Chapter 25","https://www.manganato.gg/manga/i-became-a-childhood-friend-of-a-mid-level-boss/chapter-25"
45083,"The Daily Life Of A Middle-Aged Online Shopper In Another World","Chapter 58","https://www.manganato.gg/manga/the-daily-life-of-a-middle-aged-online-shopper-in-another-world/chapter-58"
35998,"Hybrid","Chapter 14","https://www.manganato.gg/manga/hybrid/chapter-14"
44838,"Debuff Master","Chapter 30","https://www.manganato.gg/manga/debuff-master/chapter-30"
44798,"Young master is too Righteous","Chapter 147","https://www.manganato.gg/manga/young-master-is-too-righteous/chapter-147"
44588,"The Edgeless Sword From The Village","Chapter 53","https://www.manganato.gg/manga/the-edgeless-sword-from-the-village/chapter-53"
43745,"A Red Knight Does Not Blindly Follow Money","Chapter 57","https://www.manganato.gg/manga/a-red-knight-does-not-blindly-follow-money/chapter-57"
43816,"Versatile Mage","Chapter 686","https://www.manganato.gg/manga/versatile-mage/chapter-686"
43967,"Big Spender In A Busted Game","Chapter 30","https://www.manganato.gg/manga/big-spender-in-a-busted-game/chapter-30"
43914,"Dungeons & Artifacts","Chapter 45","https://www.manganato.gg/manga/dungeons-artifacts/chapter-45"
43863,"Monster Hunter","Chapter 27","https://www.manganato.gg/manga/monster-hunter/chapter-27"
43752,"The Story Of A Low-Rank Soldier Becoming A Monarch","Chapter 121","https://www.manganato.gg/manga/the-story-of-a-low-rank-soldier-becoming-a-monarch/chapter-121"
43438,"The Iron-Blooded Necromancer Has Returned","Chapter 40","https://www.manganato.gg/manga/the-iron-blooded-necromancer-has-returned/chapter-40"
43699,"Udon no Kuni no Kin'iro Kemari","Chapter 12","https://www.manganato.gg/manga/udon-no-kuni-no-kin-iro-kemari/chapter-12"
43734,"Overpowered Healer","Chapter 33","https://www.manganato.gg/manga/overpowered-healer/chapter-33"
43410,"Daisy: How To Become The Duke's Fiancée","Chapter 56","https://www.manganato.gg/manga/daisy-how-to-become-the-duke-s-fiancee/chapter-56"
43336,"Life Of A War Emperor After Retirement","Chapter 203","https://www.manganato.gg/manga/life-of-a-war-emperor-after-retirement/chapter-203"
36677,"The Legendary Mechanic","Chapter 106","https://www.manganato.gg/manga/the-legendary-mechanic/chapter-106"
42796,"Survive On A Deserted Island With Beautiful Girls","Chapter 119","https://www.manganato.gg/manga/survive-on-a-deserted-island-with-beautiful-girls/chapter-119"
43352,"Weak Teacher","Chapter 77","https://www.manganato.gg/manga/weak-teacher/chapter-77"
43010,"Lovely Fish","Chapter 53","https://www.manganato.gg/manga/lovely-fish/chapter-53"
42601,"Return Of Immortal Emperor","Chapter 194","https://www.manganato.gg/manga/return-of-immortal-emperor/chapter-194"
43396,"The Duke’S Redemption","Chapter 39","https://www.manganato.gg/manga/the-dukes-redemption/chapter-39"
43260,"Real World Mobile","Chapter 75","https://www.manganato.gg/manga/real-world-mobile/chapter-75"
43111,"The Return Of The Prodigious Swordmaster","Chapter 38","https://www.manganato.gg/manga/the-return-of-the-prodigious-swordmaster/chapter-38"
42644,"Shura Sword Sovereign","Chapter 252","https://www.manganato.gg/manga/shura-sword-sovereign/chapter-252"
42289,"Other World Warrior","Chapter 220","https://www.manganato.gg/manga/other-world-warrior/chapter-220"
32841,"The Empress Lipstick","Chapter 70","https://www.manganato.gg/manga/the-empress-lipstick/chapter-70"
42997,"Reborn as a Vending Machine, I Now Wander the Dungeon","Chapter 10","https://www.manganato.gg/manga/reborn-as-a-vending-machine-i-now-wander-the-dungeon/chapter-10"
42390,"The Land Lord’S Baby Retires","Chapter 54","https://www.manganato.gg/manga/the-land-lords-baby-retires/chapter-54"
42570,"Iris - Lady With A Smartphone","Chapter 109","https://www.manganato.gg/manga/iris-lady-with-a-smartphone/chapter-109"
42760,"Kizu Darake No Jinsei","Chapter 80","https://www.manganato.gg/manga/kizu-darake-no-jinsei/chapter-80"
41387,"The Gamer","Chapter 448","https://www.manganato.gg/manga/the-gamer/chapter-448"
42593,"My Favorite Novel Has A Weird Epilogue","Chapter 38","https://www.manganato.gg/manga/my-favorite-novel-has-a-weird-epilogue/chapter-38"
42602,"It’s Hard To Mix In With The Demons","Chapter 41","https://www.manganato.gg/manga/its-hard-to-mix-in-with-the-demons/chapter-41"
41833,"Level-Up Doctor (Manhwa)","Chapter 103","https://www.manganato.gg/manga/level-up-doctor-manhwa/chapter-103"
36490,"The Goal Is To Become A Gold Spoon So I Need To Be Completely Invulnerable","Chapter 89","https://www.manganato.gg/manga/the-goal-is-to-become-a-gold-spoon-so-i-need-to-be-completely-invulnerable/chapter-89"
42376,"Rebirth of the Strongest Sword God","Chapter 33","https://www.manganato.gg/manga/rebirth-of-the-strongest-sword-god/chapter-33"
42022,"Mage Again","Chapter 28","https://www.manganato.gg/manga/mage-again/chapter-28"
42253,"Useless Wizard","Chapter 27","https://www.manganato.gg/manga/useless-wizard/chapter-27"
42154,"The Story Of How I Can Change The World With My Skill {Translation} ~ How I Used {Translation} To Become The World's Strongest!","Chapter 23","https://www.manganato.gg/manga/the-story-of-how-i-can-change-the-world-with-my-skill-translation-how-i-used-translation-to-become-the-world-s-strongest/chapter-23"
41515,"This Martial Saint Is Way Too Generous","Chapter 87","https://www.manganato.gg/manga/this-martial-saint-is-way-too-generous/chapter-87"
41695,"My Amazing Wechat","Chapter 515","https://www.manganato.gg/manga/my-amazing-wechat/chapter-515"
40467,"Peerless Dad","Chapter 268","https://www.manganato.gg/manga/peerless-dad/chapter-268"
41527,"Please Have A Meal","Chapter 73","https://www.manganato.gg/manga/please-have-a-meal/chapter-73"
40722,"Flawed Almighty","Chapter 54","https://www.manganato.gg/manga/flawed-almighty/chapter-54"
41587,"Super Keyboard Man","Chapter 107","https://www.manganato.gg/manga/super-keyboard-man/chapter-107"
41485,"The Little Lady Tames The Leads","Chapter 72","https://www.manganato.gg/manga/the-little-lady-tames-the-leads/chapter-72"
41107,"After Signing In For 30 Days, I Can Annihilate Stars","Chapter 92","https://www.manganato.gg/manga/after-signing-in-for-30-days-i-can-annihilate-stars/chapter-92"
41235,"The Transmigrated Mage Life In Another World, Becoming The Strongest In The World With The Knowledge Of The Original Story","Chapter 24","https://www.manganato.gg/manga/the-transmigrated-mage-life-in-another-world-becoming-the-strongest-in-the-world-with-the-knowledge-of-the-original-story/chapter-24"
41283,"Asirhart Kingdom’S Aide","Chapter 38","https://www.manganato.gg/manga/asirhart-kingdoms-aide/chapter-38"
40542,"The Daughter Of The Elemental King","Chapter 55","https://www.manganato.gg/manga/the-daughter-of-the-elemental-king/chapter-55"
41215,"Marginal Operation","Chapter 54.5","https://www.manganato.gg/manga/marginal-operation/chapter-54-5"
41200,"The Duke’S Dark Lady","Chapter 30.5","https://www.manganato.gg/manga/the-dukes-dark-lady/chapter-30-5"
41097,"Leveling Up With Likes","Chapter 76","https://www.manganato.gg/manga/leveling-up-with-likes/chapter-76"
40909,"Martial Streamer","Chapter 41","https://www.manganato.gg/manga/martial-streamer/chapter-41"
40917,"Fusion Fantasy: I, Invincibility Starting as the Prodigal!","Chapter 175","https://www.manganato.gg/manga/fusion-fantasy-i-invincibility-starting-as-the-prodigal/chapter-175"
40976,"He Didn't Want To Be The Center Of Attention, Hence, After Defeating The Demon Lord, He Became A Guild Master","Chapter 27","https://www.manganato.gg/manga/he-didn-t-want-to-be-the-center-of-attention-hence-after-defeating-the-demon-lord-he-became-a-guild-master/chapter-27"
40622,"The World’S Best Escort Bureau","Chapter 49","https://www.manganato.gg/manga/the-worlds-best-escort-bureau/chapter-49"
40348,"Anz","Chapter 90","https://www.manganato.gg/manga/anz/chapter-90"
40477,"Becoming Immortal By Paying Cash","Chapter 90","https://www.manganato.gg/manga/becoming-immortal-by-paying-cash/chapter-90"
38751,"The Strongest Ever","Chapter 69","https://www.manganato.gg/manga/the-strongest-ever/chapter-69"
40202,"The Unmatched Powerhouse Just Wants To Farm","Chapter 31","https://www.manganato.gg/manga/the-unmatched-powerhouse-just-wants-to-farm/chapter-31"
40049,"I Became The Mad Emperor","Chapter 47","https://www.manganato.gg/manga/i-became-the-mad-emperor/chapter-47"
40087,"Kuro no Senki: Isekai Ten’i Shita Boku ga Saikyou na no wa Bed no Ue dake no You desu","Chapter 5.2","https://www.manganato.gg/manga/kuro-no-senki-isekai-teni-shita-boku-ga-saikyou-na-no-wa-bed-no-ue-dake-no-you-desu/chapter-5-2"
39661,"My Daughter Is A Dragon!","Chapter 95","https://www.manganato.gg/manga/my-daughter-is-a-dragon/chapter-95"
39461,"I’Ll Be Taking A Break For Personal Reasons","Chapter 108","https://www.manganato.gg/manga/ill-be-taking-a-break-for-personal-reasons/chapter-108"
39815,"A Peaceful Dungeon Life","Chapter 18","https://www.manganato.gg/manga/a-peaceful-dungeon-life/chapter-18"
39011,"The Civil Servant Hunter’S S-Class Resignation Log","Chapter 29","https://www.manganato.gg/manga/the-civil-servant-hunters-s-class-resignation-log/chapter-29"
1838,"Make The Level Up To Max","Chapter 70","https://www.manganato.gg/manga/make-the-level-up-to-max/chapter-70"
39168,"There Was A Hero","Chapter 73","https://www.manganato.gg/manga/there-was-a-hero/chapter-73"
38728,"Dark And Light Martial Emperor","Chapter 50","https://www.manganato.gg/manga/dark-and-light-martial-emperor/chapter-50"
30369,"The Demon Prince Goes To The Academy","Chapter 74","https://www.manganato.gg/manga/the-demon-prince-goes-to-the-academy/chapter-74"
37135,"I’M A Killer But I’M Thinking Of Living As A Princess","Chapter 56","https://www.manganato.gg/manga/im-a-killer-but-im-thinking-of-living-as-a-princess/chapter-56"
38839,"Doulou Dalu","Chapter 261","https://www.manganato.gg/manga/doulou-dalu/chapter-261"
38950,"Time Roulette","Chapter 61","https://www.manganato.gg/manga/time-roulette/chapter-61"
38957,"Isekai Cheat Magic Swordsman","Chapter 24.2","https://www.manganato.gg/manga/isekai-cheat-magic-swordsman/chapter-24-2"
38875,"Heavenly Sword’S Grand Saga","Chapter 35","https://www.manganato.gg/manga/heavenly-swords-grand-saga/chapter-35"
38685,"This Game Is Too Realistic","Chapter 48","https://www.manganato.gg/manga/this-game-is-too-realistic/chapter-48"
38706,"The Invicible Princess Is Bored Again Today","Chapter 51","https://www.manganato.gg/manga/the-invicible-princess-is-bored-again-today/chapter-51"
38646,"Damn Reincarnation","Chapter 79","https://www.manganato.gg/manga/damn-reincarnation/chapter-79"
38176,"Oh, Be Patient My Lady!","Chapter 60","https://www.manganato.gg/manga/oh-be-patient-my-lady/chapter-60"
38181,"Dominate the Three Realms","Chapter 144","https://www.manganato.gg/manga/dominate-the-three-realms/chapter-144"
38179,"Barbarian Quest","Chapter 78","https://www.manganato.gg/manga/barbarian-quest/chapter-78"
37493,"Super Cube","Chapter 296","https://www.manganato.gg/manga/super-cube/chapter-296"
38149,"Hunter Academy’S Strongest Battle God","Chapter 22","https://www.manganato.gg/manga/hunter-academys-strongest-battle-god/chapter-22"
37137,"Advanced Evolution","Chapter 52","https://www.manganato.gg/manga/advanced-evolution/chapter-52"
37806,"The Unpopular Mangaka And The Helpful Ghost","Chapter 28","https://www.manganato.gg/manga/the-unpopular-mangaka-and-the-helpful-ghost/chapter-28"
37463,"History Of Three States","Chapter 36","https://www.manganato.gg/manga/history-of-three-states/chapter-36"
37265,"Adeline’S Twilight","Chapter 31","https://www.manganato.gg/manga/adelines-twilight/chapter-31"
36602,"Queen Cecia's Shorts","Chapter 84","https://www.manganato.gg/manga/queen-cecia-s-shorts/chapter-84"
37031,"Heavenly Demon Instructor","Chapter 98","https://www.manganato.gg/manga/heavenly-demon-instructor/chapter-98"
37034,"Was Manager Seo Disposed Of As An Industrial Accident?","Chapter 21","https://www.manganato.gg/manga/was-manager-seo-disposed-of-as-an-industrial-accident/chapter-21"
36989,"The Healing Priest Of The Sun","Chapter 61","https://www.manganato.gg/manga/the-healing-priest-of-the-sun/chapter-61"
37027,"Climbing The Tower That Even The Regressor Couldn’T","Chapter 37","https://www.manganato.gg/manga/climbing-the-tower-that-even-the-regressor-couldnt/chapter-37"
36141,"Devil Sword King","Chapter 185","https://www.manganato.gg/manga/devil-sword-king/chapter-185"
36818,"Soul Of Burning Steel","Chapter 32","https://www.manganato.gg/manga/soul-of-burning-steel/chapter-32"
36524,"I Can Change The Timeline Of Everything","Chapter 47","https://www.manganato.gg/manga/i-can-change-the-timeline-of-everything/chapter-47"
36792,"My Apprentice Is Actually the Empress","Chapter 19","https://www.manganato.gg/manga/my-apprentice-is-actually-the-empress/chapter-19"
36768,"From The Strongest Job Of Dragon Knight, To The Beginner Job Carrier, Somehow, I Am Dependent On The Heroes","Chapter 16","https://www.manganato.gg/manga/from-the-strongest-job-of-dragon-knight-to-the-beginner-job-carrier-somehow-i-am-dependent-on-the-heroes/chapter-16"
36736,"Magic Scholar","Chapter 27","https://www.manganato.gg/manga/magic-scholar/chapter-27"
36439,"Rescue System","Chapter 69","https://www.manganato.gg/manga/rescue-system/chapter-69"
36430,"A World-Class Walkthrough","Chapter 22","https://www.manganato.gg/manga/a-world-class-walkthrough/chapter-22"
36308,"Invincible At The Start","Chapter 65","https://www.manganato.gg/manga/invincible-at-the-start/chapter-65"
36406,"Cheolsu Saves The World","Chapter 68","https://www.manganato.gg/manga/cheolsu-saves-the-world/chapter-68"
28082,"Leveling My Husband To The Max","Chapter 110","https://www.manganato.gg/manga/leveling-my-husband-to-the-max/chapter-110"
36213,"My 1000Th Lifetime As A Furnace","Chapter 39","https://www.manganato.gg/manga/my-1000th-lifetime-as-a-furnace/chapter-39"
35902,"Superstar Associate Manager","Chapter 90","https://www.manganato.gg/manga/superstar-associate-manager/chapter-90"
35799,"Kill The Villainess","Chapter 33.5","https://www.manganato.gg/manga/kill-the-villainess/chapter-33-5"
35942,"Living In This World With Cut & Paste","Chapter 60","https://www.manganato.gg/manga/living-in-this-world-with-cut-paste/chapter-60"
35926,"The Devil Ring","Chapter 77","https://www.manganato.gg/manga/the-devil-ring/chapter-77"
35403,"I Might Be A Fake Cultivator","Chapter 259","https://www.manganato.gg/manga/i-might-be-a-fake-cultivator/chapter-259"
35846,"This Human Immortal Is Too Serious","Chapter 33","https://www.manganato.gg/manga/this-human-immortal-is-too-serious/chapter-33"
35142,"Magician From The Future","Chapter 104","https://www.manganato.gg/manga/magician-from-the-future/chapter-104"
35585,"To Another World On My Own!","Chapter 30","https://www.manganato.gg/manga/to-another-world-on-my-own/chapter-30"
35526,"Grudge-Laden Lackey","Chapter 56","https://www.manganato.gg/manga/grudge-laden-lackey/chapter-56"
35370,"Strongest Fighter","Chapter 76","https://www.manganato.gg/manga/strongest-fighter/chapter-76"
34858,"Apocalyptic Forecast","Chapter 20","https://www.manganato.gg/manga/apocalyptic-forecast/chapter-20"
35623,"Gakuen Kishi No Level Up!","Chapter 26.3","https://www.manganato.gg/manga/gakuen-kishi-no-level-up/chapter-26-3"
35020,"Emperor Lingtian","Chapter 207","https://www.manganato.gg/manga/emperor-lingtian/chapter-207"
35098,"Girl And Science","Chapter 514","https://www.manganato.gg/manga/girl-and-science/chapter-514"
34492,"One Step Toward Freedom","Chapter 306","https://www.manganato.gg/manga/one-step-toward-freedom/chapter-306"
35161,"Teenage Swordsman","Chapter 53","https://www.manganato.gg/manga/teenage-swordsman/chapter-53"
34402,"World’S Apocalypse Online","Chapter 197","https://www.manganato.gg/manga/worlds-apocalypse-online/chapter-197"
34793,"The King Of Bug","Chapter 42","https://www.manganato.gg/manga/the-king-of-bug/chapter-42"
34929,"Master Of The Martial Arts Library","Chapter 38","https://www.manganato.gg/manga/master-of-the-martial-arts-library/chapter-38"
34911,"Cat System The Emperor Is A Cat Lover","Chapter 47","https://www.manganato.gg/manga/cat-system-the-emperor-is-a-cat-lover/chapter-47"
30053,"Moon-Shadow Sword Emperor","Chapter 44","https://www.manganato.gg/manga/moon-shadow-sword-emperor/chapter-44"
30822,"Eternal God Emperor","Chapter 28","https://www.manganato.gg/manga/eternal-god-emperor/chapter-28"
34201,"Choose Your Real Daddy Tyrant","Chapter 28","https://www.manganato.gg/manga/choose-your-real-daddy-tyrant/chapter-28"
33847,"Kill The Hero","Chapter 138","https://www.manganato.gg/manga/kill-the-hero/chapter-138"
34072,"Relife Player","Chapter 47","https://www.manganato.gg/manga/relife-player/chapter-47"
33719,"Bon Appétit!","Chapter 17","https://www.manganato.gg/manga/bon-appetit/chapter-17"
33783,"Villain Unrivaled","Chapter 75","https://www.manganato.gg/manga/villain-unrivaled/chapter-75"
33067,"Regression Of The Shattering Sword","Chapter 50","https://www.manganato.gg/manga/regression-of-the-shattering-sword/chapter-50"
31575,"Cultivator Against Hero Society","Chapter 177","https://www.manganato.gg/manga/cultivator-against-hero-society/chapter-177"
33494,"Apocalyptic Thief","Chapter 100","https://www.manganato.gg/manga/apocalyptic-thief/chapter-100"
33767,"Building The Strongest Shaolin Temple In Another World","Chapter 62","https://www.manganato.gg/manga/building-the-strongest-shaolin-temple-in-another-world/chapter-62"
33619,"True Martial World","Chapter 33","https://www.manganato.gg/manga/true-martial-world/chapter-33"
33381,"I Log In Alone","Chapter 165","https://www.manganato.gg/manga/i-log-in-alone/chapter-165"
33322,"I Just Want To Game In Peace","Chapter 91","https://www.manganato.gg/manga/i-just-want-to-game-in-peace/chapter-91"
33171,"I Can See The Success Rate","Chapter 168","https://www.manganato.gg/manga/i-can-see-the-success-rate/chapter-168"
31001,"Princess Of Doom","Chapter 13","https://www.manganato.gg/manga/princess-of-doom/chapter-13"
33111,"The Twin Siblings’ New Life","Chapter 143","https://www.manganato.gg/manga/the-twin-siblings-new-life/chapter-143"
33358,"The Prime Immortal Magic","Chapter 102","https://www.manganato.gg/manga/the-prime-immortal-magic/chapter-102"
33183,"Plunder Countless Talents, I Became A God","Chapter 86","https://www.manganato.gg/manga/plunder-countless-talents-i-became-a-god/chapter-86"
32994,"Hoarding In Hell","Chapter 36","https://www.manganato.gg/manga/hoarding-in-hell/chapter-36"
32879,"Shaman (Hong Won-Pyo)","Chapter 36","https://www.manganato.gg/manga/shaman-hong-won-pyo/chapter-36"
32783,"A Gate Opened On My First Day As A Politician","Chapter 44","https://www.manganato.gg/manga/a-gate-opened-on-my-first-day-as-a-politician/chapter-44"
32718,"It Feels So Wrong To Bite People","Chapter 105","https://www.manganato.gg/manga/it-feels-so-wrong-to-bite-people/chapter-105"
32787,"Five-Dimensional Zone","Chapter 48","https://www.manganato.gg/manga/five-dimensional-zone/chapter-48"
32642,"The Dark Mage’S Return To Enlistment","Chapter 50","https://www.manganato.gg/manga/the-dark-mages-return-to-enlistment/chapter-50"
29903,"Quanqiu Shalu: Kaiju Juexing Sss Ji Tianfu!","Chapter 45","https://www.manganato.gg/manga/quanqiu-shalu-kaiju-juexing-sss-ji-tianfu/chapter-45"
32752,"I Get Stronger By Doing Nothing","Chapter 30","https://www.manganato.gg/manga/i-get-stronger-by-doing-nothing/chapter-30"
32457,"Otherworldly Evil Monarch","Chapter 187","https://www.manganato.gg/manga/otherworldly-evil-monarch/chapter-187"
31579,"Beyond Myriad Peoples","Chapter 303","https://www.manganato.gg/manga/beyond-myriad-peoples/chapter-303"
32094,"The Strongest Body Refiner in History","Chapter 65","https://www.manganato.gg/manga/the-strongest-body-refiner-in-history/chapter-65"
30909,"Martial Arts Reigns","Chapter 476","https://www.manganato.gg/manga/martial-arts-reigns/chapter-476"
32091,"I Became The Youngest Prince In The Novel","Chapter 46","https://www.manganato.gg/manga/i-became-the-youngest-prince-in-the-novel/chapter-46"
31907,"Return Warrior's Alley Restaurant","Chapter 99","https://www.manganato.gg/manga/return-warrior-s-alley-restaurant/chapter-99"
31628,"Holy Chef, Crazy Empress","Chapter 263","https://www.manganato.gg/manga/holy-chef-crazy-empress/chapter-263"
31822,"I Am Possessed By The Sword God","Chapter 81","https://www.manganato.gg/manga/i-am-possessed-by-the-sword-god/chapter-81"
31923,"The Reincarnated Adventurer With The Cursed Seals","Chapter 16.3","https://www.manganato.gg/manga/the-reincarnated-adventurer-with-the-cursed-seals/chapter-16-3"
31621,"I Am A Child Of This House","Chapter 120","https://www.manganato.gg/manga/i-am-a-child-of-this-house/chapter-120"
31474,"Grand General","Chapter 108","https://www.manganato.gg/manga/grand-general/chapter-108"
30255,"A Returner's Magic Should Be Special","Chapter 159","https://www.manganato.gg/manga/a-returner-s-magic-should-be-special/chapter-159"
31224,"It's Over! Empress’ Husband Is Actually Invincible","Chapter 332","https://www.manganato.gg/manga/it-s-over-empress-husband-is-actually-invincible/chapter-332"
30123,"Martial God Asura","Chapter 393","https://www.manganato.gg/manga/martial-god-asura/chapter-393"
31261,"Perfect Surgeon","Chapter 114","https://www.manganato.gg/manga/perfect-surgeon/chapter-114"
31467,"Killing Evolution From a Sword","Chapter 68","https://www.manganato.gg/manga/killing-evolution-from-a-sword/chapter-68"
31342,"I Raised The Beast Well","Chapter 30","https://www.manganato.gg/manga/i-raised-the-beast-well/chapter-30"
31210,"The Demon King's Champion","Chapter 23","https://www.manganato.gg/manga/the-demon-king-s-champion/chapter-23"
30131,"Rise Of The Demon King","Chapter 236","https://www.manganato.gg/manga/rise-of-the-demon-king/chapter-236"
31402,"Dawn Empire","Chapter 18","https://www.manganato.gg/manga/dawn-empire/chapter-18"
31193,"Mind-Reading Princess","Chapter 130","https://www.manganato.gg/manga/mind-reading-princess/chapter-130"
29005,"Updater","Chapter 21","https://www.manganato.gg/manga/updater/chapter-21"
